250	10.031412
250.49506	10.781361
250.9901	10.211647
251.48515	14.191356
251.98019	9.886344
252.47525	11.65233
252.97029	16.293341
253.46535	11.695643
253.9604	10.134539
254.45544	12.427554
254.9505	10.132684
255.44554	13.906022
255.9406	13.478681
256.43564	14.303171
256.93069	11.625273
257.42575	10.985775
257.92081	11.029049
258.41583	11.851455
258.91089	9.7431412
259.40594	8.3234024
259.901	10.444421
260.39603	11.444419
260.89108	11.734801
261.38614	11.455237
261.8812	9.1320009
262.37625	9.2431307
262.87128	11.359912
263.36633	14.514624
263.86139	11.320066
264.35645	12.105547
264.85147	9.8912935
265.34653	11.780666
265.84158	11.575526
266.33664	11.211742
266.8317	11.597494
267.32672	15.640638
267.82178	10.425142
268.31683	8.7522583
268.81189	10.146773
269.30695	12.213993
269.80197	10.222628
270.29703	13.390315
270.79208	11.130363
271.28714	12.285928
271.78217	11.429905
272.27722	11.398705
272.77228	11.881856
273.26733	10.907119
273.76239	11.459907
274.25742	13.584208
274.75247	14.232507
275.24753	12.009205
275.74258	10.70335
276.23761	12.183467
276.73267	11.273754
277.22772	9.7270641
277.72278	8.9167528
278.21783	10.583515
278.71286	12.761733
279.20792	11.397391
279.70297	13.265328
280.19803	12.117503
280.69305	9.7829056
281.18811	12.236369
281.68317	13.172472
282.17822	8.9221392
282.67328	11.62629
283.1683	8.7113457
283.66336	9.1025085
284.15842	11.734511
284.65347	10.571201
285.14853	10.51386
285.64355	9.3970385
286.13861	9.8654261
286.63367	10.2
287.12872	12.305511
287.62375	14.531266
288.1188	11.501046
288.61386	10.809755
289.10892	10.704754
289.60397	9.6011391
290.099	11.694521
290.59406	13.800001
291.08911	11.826069
291.58417	9.1528625
292.07919	10.24404
292.57425	12.056032
293.06931	12.774679
293.56436	11.894003
294.05942	8.3376102
294.55444	9.6826344
295.0495	12.960377
295.54456	11.577427
296.03961	10.222106
296.53467	10.220424
297.02969	8.3086109
297.52475	10.408363
298.01981	10.797003
298.51486	10.223885
299.00989	13.926953
299.50494	11.308782
300	9.4244061
300.49506	8.8625116
300.99011	10.430026
301.48514	11.114783
301.98019	9.8338051
302.47525	10.128091
302.97031	11.798178
303.46533	11.46025
303.96039	12.80171
304.45544	10.611137
304.9505	8.8335991
305.44556	10.557878
305.94058	10.953873
306.43564	9.5984402
306.93069	9.6606646
307.42575	12.169348
307.92081	12.242135
308.41583	9.1224642
308.91089	9.7208061
309.40594	11.333185
309.901	11.756175
310.39603	11.145032
310.89108	11.446029
311.38614	11.607667
311.8812	7.5163207
312.37625	8.6345634
312.87128	10.934533
313.36633	5.8185306
313.86139	8.045785
314.35645	12.944153
314.85147	11.888845
315.34653	8.1999998
315.84158	8.1999998
316.33664	5.9208689
316.8317	13.924289
317.32672	9.0395432
317.82178	8.2258921
318.31683	12.572435
318.81189	10.143971
319.30695	11.921025
319.80197	11.07655
320.29703	8.9815578
320.79208	9.1096706
321.28714	15.006488
321.78217	12.469123
322.27722	13.718081
322.77228	12.484336
323.26733	11.941219
323.76239	10.537338
324.25742	10.833826
324.75247	12.395775
325.24753	10.843987
325.74258	9.4379826
326.23761	8.4020758
326.73267	9.9299822
327.22772	12.195596
327.72278	10.340444
328.21783	10.860734
328.71286	11.941339
329.20792	12.373119
329.70297	11.65329
330.19803	14.962402
330.69305	11.520364
331.18811	12.035134
331.68317	11.868173
332.17822	9.7983913
332.67328	8.4405127
333.1683	8.523221
333.66336	5.3121033
334.15842	7.2628956
334.65347	9.222084
335.14853	12.34372
335.64355	9.1428614
336.13861	7.8796701
336.63367	9.2548666
337.12872	9.9309874
337.62375	10
338.1188	11.840577
338.61386	11.057842
339.10892	11.592492
339.60397	10.109285
340.099	8.8554535
340.59406	11.050141
341.08911	9.7703352
341.58417	10.42176
342.07919	11.853315
342.57425	12.074074
343.06931	9.3337669
343.56436	8.8812046
344.05942	9.4647102
344.55444	9.5225201
345.0495	7.9424186
345.54456	6.9881487
346.03961	8.0815487
346.53467	10.897386
347.02969	12.981271
347.52475	10.550497
348.01981	10.446055
348.51486	12.156528
349.00989	10.865664
349.50494	10.410653
350	10.234141
350.49506	10.098503
350.99011	8.4976463
351.48514	9.9023666
351.98019	11.517746
352.47525	10.759041
352.97031	9.1289597
353.46533	11.140654
353.96039	12.913321
354.45544	10.897371
354.9505	11.548152
355.44556	8.7578907
355.94058	11.242594
356.43564	6.82548
356.93069	8.3900614
357.42575	12.67527
357.92081	11.465125
358.41583	8.6050444
358.91089	6.3986855
359.40594	11.01347
359.901	10.208041
360.39603	9.3214521
360.89108	7.540391
361.38614	12.214667
361.8812	9.2899485
362.37625	11.124617
362.87128	9.3069267
363.36633	8.6918259
363.86139	8.9418459
364.35645	9.8254118
364.85147	9.3968878
365.34653	9
365.84158	10.135228
366.33664	8.3559198
366.8317	7.7477074
367.32672	9.6603613
367.82178	8.3924627
368.31683	7.7728558
368.81189	10.136679
369.30695	9.022687
369.80197	8.7920666
370.29703	9.6440372
370.79208	8.6782742
371.28714	10.976564
371.78217	11.474484
372.27722	9.3403997
372.77228	9.3300276
373.26733	10.392405
373.76239	9.3433714
374.25742	8.8040199
374.75247	10.308213
375.24753	9.3818722
375.74258	9.2086926
376.23761	10.30549
376.73267	9.8245516
377.22772	9.7603455
377.72278	12.663043
378.21783	14.258886
378.71286	8.13412
379.20792	11.279225
379.70297	11.551973
380.19803	9.7160139
380.69305	10.722659
381.18811	9.7629566
381.68317	9.5316563
382.17822	16.186426
382.67328	8.3798008
383.1683	6.6147518
383.66336	8.3576279
384.15842	8.3999996
384.65347	11.038113
385.14853	13.053514
385.64355	11.384142
386.13861	13.16357
386.63367	8.6610985
387.12872	10.233598
387.62375	8.9127102
388.1188	7.1081362
388.61386	8.4213667
389.10892	7.8457866
389.60397	11.346463
390.099	8.8913183
390.59406	10.340582
391.08911	11.639646
391.58417	11.370811
392.07919	8.8208475
392.57425	9.7191153
393.06931	12.076389
393.56436	10.575823
394.05942	11.443416
394.55444	11.476022
395.0495	11.529413
395.54456	13.065971
396.03961	13.33743
396.53467	11.307136
397.02969	10.109636
397.52475	9.3479986
398.01981	8.8074875
398.51486	10.918984
399.00989	11.915602
399.50494	12.237052
400	10.83952
400.49506	9.564867
400.99011	13.03952
401.48514	12.972884
401.98019	11.080944
402.47525	10.65542
402.97031	10.025441
403.46533	10.907592
403.96039	10.961267
404.45544	9.6680098
404.9505	10.008451
405.44556	9.293726
405.94058	10.242685
406.43564	12.517099
406.93069	9.3241835
407.42575	11.737183
407.92081	10.768845
408.41583	13.34276
408.91089	11.927725
409.40594	12.0394
409.901	10.449728
410.39603	9.5544834
410.89108	8.1065874
411.38614	7.564445
411.8812	12.972322
412.37625	12.976615
412.87128	13.584282
413.36633	9.0037928
413.86139	10.585298
414.35645	8.6799889
414.85147	12.150613
415.34653	11.519622
415.84158	13.663359
416.33664	10.210474
416.8317	10.646129
417.32672	13.796214
417.82178	12.412439
418.31683	11.616381
418.81189	8.6960201
419.30695	9.173913
419.80197	9.578021
420.29703	8.8530436
420.79208	12.489614
421.28714	10.431103
421.78217	10.020024
422.27722	10.88876
422.77228	8.7181053
423.26733	11.866385
423.76239	11.202159
424.25742	8.4660063
424.75247	9.8418589
425.24753	11.357809
425.74258	9.6410255
426.23761	10.32769
426.73267	8.8513441
427.22772	12.321089
427.72278	12.316905
428.21783	12.457873
428.71286	11.99787
429.20792	11.651557
429.70297	13.502841
430.19803	11.156916
430.69305	11.430813
431.18811	7.6275792
431.68317	9.9705191
432.17822	13.169971
432.67328	12.180133
433.1683	12.330949
433.66336	11.620925
434.15842	12.425225
434.65347	12.049026
435.14853	12.911197
435.64355	10.452291
436.13861	10.352843
436.63367	12.203144
437.12872	12.957138
437.62375	12.262835
438.1188	14.481426
438.61386	13.992408
439.10892	14.015314
439.60397	14.163897
440.099	14.737958
440.59406	13.850801
441.08911	13.059439
441.58417	13.164332
442.07919	12.915139
442.57425	11.191119
443.06931	11.769842
443.56436	12.944961
444.05942	12.629804
444.55444	14.494121
445.0495	15.620375
445.54456	17.62327
446.03961	15.997138
446.53467	12.97609
447.02969	13.89363
447.52475	15.654833
448.01981	17.470446
448.51486	15.67829
449.00989	14.157963
449.50494	16.48465
450	17.07222
450.49506	18.360435
450.99011	16.236668
451.48514	16.816362
451.98019	15.99735
452.47525	19.799999
452.97031	19.588833
453.46533	18.36768
453.96039	17.61714
454.45544	20.609009
454.9505	22.022995
455.44556	19.071344
455.94058	19.307039
456.43564	20.089304
456.93069	19.4
457.42575	20.475473
457.92081	23.117056
458.41583	22.592846
458.91089	21.051561
459.40594	23.367836
459.901	24.930794
460.39603	21.428839
460.89108	23.071823
461.38614	25.381233
461.8812	26.390507
462.37625	21.736549
462.87128	24.967268
463.36633	26.961311
463.86139	25.274529
464.35645	31.117647
464.85147	32.602322
465.34653	33.65134
465.84158	30.983126
466.33664	27.222
466.8317	33.547787
467.32672	36.999447
467.82178	34.453979
468.31683	29.551182
468.81189	38.247826
469.30695	37.562508
469.80197	37.472862
470.29703	37.656353
470.79208	37.837032
471.28714	41.971897
471.78217	41.465549
472.27722	35.823875
472.77228	41.390881
473.26733	42.863239
473.76239	41.05909
474.25742	47.886028
474.75247	54.239082
475.24753	53.68235
475.74258	43.085201
476.23761	47.330322
476.73267	54.840919
477.22772	50.643387
477.72278	47.001556
478.21783	54.335842
478.71286	50.585846
479.20792	47.260605
479.70297	52.613728
480.19803	49.006672
480.69305	52.895611
481.18811	49.315777
481.68317	50.061813
482.17822	49.618809
482.67328	53.377369
483.1683	45.115246
483.66336	43.192726
484.15842	47.158249
484.65347	52.502808
485.14853	44.633484
485.64355	43.303883
486.13861	44.365318
486.63367	45.879639
487.12872	45.823612
487.62375	38.919441
488.1188	39.682446
488.61386	37.297276
489.10892	41.425152
489.60397	35.865532
490.099	34.446476
490.59406	33.148125
491.08911	34.507
491.58417	33.656055
492.07919	34.256382
492.57425	34.404667
493.06931	31.036789
493.56436	34.923035
494.05942	30.366413
494.55444	32.093189
495.0495	33.094048
495.54456	33.338032
496.03961	27.110098
496.53467	28.070105
497.02969	26.649879
497.52475	25.826523
498.01981	31.39641
498.51486	27.444288
499.00989	26.315529
499.50494	29.140308
500	28.405664
500.49506	26.284523
500.99011	23.560186
501.48514	24.593388
501.98019	21.392355
502.47525	24.82098
502.97031	24.744228
503.46533	22.68668
503.96039	23.069578
504.45544	20.601675
504.9505	21.812571
505.44556	19.124575
505.94058	21.482048
506.43564	21.272261
506.93069	25.640184
507.42575	21.768385
507.92081	23.171499
508.41583	24.15033
508.91089	22.476307
509.40594	22.507591
509.901	19.648964
510.39603	22.330847
510.89108	20.353113
511.38614	18.912271
511.8812	20.15707
512.37622	23.191023
512.87128	21.78706
513.36633	21.002869
513.86139	23.105259
514.35645	22.696514
514.8515	22.38084
515.34656	18.934406
515.84161	21.71595
516.33661	17.538568
516.83167	18.305849
517.32672	18.728144
517.82178	17.741243
518.31683	15.433891
518.81189	18.428802
519.30695	18.570723
519.802	16.084496
520.29706	19.354454
520.79205	19.024961
521.28711	20.297499
521.78217	16.458895
522.27722	17.311802
522.77228	16.453693
523.26733	16.869436
523.76239	22.044483
524.25745	15.406418
524.7525	17.479004
525.2475	13.701386
525.74255	13.876052
526.23761	18.093811
526.73267	20.829348
527.22772	20.069103
527.72278	20.195721
528.21783	18.430731
528.71289	17.42663
529.20795	15.883498
529.70294	16.132549
530.198	18.667664
530.69305	20.671509
531.18811	18.222822
531.68317	18.10218
532.17822	19.925446
532.67328	18.734379
533.16833	16.893534
533.66339	19.290329
534.15839	16.729496
534.65344	16.313829
535.1485	15.872589
535.64355	17.257248
536.13861	19.324455
536.63367	20.349482
537.12872	21.341566
537.62378	17.929453
538.11884	16.899748
538.61389	19.424362
539.10889	20.444786
539.60394	23.254976
540.099	22.907957
540.59406	22.176294
541.08911	20.613581
541.58417	17.945539
542.07922	19.065722
542.57428	21.753092
543.06934	22.791592
543.56433	22.611868
544.05939	23.384253
544.55444	22.793652
545.0495	23.245012
545.54456	25.711205
546.03961	26.210045
546.53467	27.574369
547.02972	26.539347
547.52478	25.681866
548.01978	26.847755
548.51483	27.541227
549.00989	27.915447
549.50494	32.555607
550	31.171713
550.49506	27.27754
550.99011	30.713875
551.48517	33.07597
551.98022	32.496101
552.47522	28.240816
552.97028	34.818565
553.46533	35.920044
553.96039	33.866547
554.45544	37.991108
554.9505	34.646999
555.44556	36.648296
555.94061	34.08503
556.43567	35.929783
556.93066	33.62468
557.42572	35.294525
557.92078	34.759697
558.41583	30.265829
558.91089	30.990078
559.40594	31.910604
559.901	32.471275
560.39606	33.874874
560.89111	33.552792
561.38611	30.618927
561.88116	30.497734
562.37622	25.904123
562.87128	30.442263
563.36633	27.430519
563.86139	26.625635
564.35645	24.301632
564.8515	29.021574
565.34656	26.339479
565.84161	25.44911
566.33661	27.261993
566.83167	24.016102
567.32672	21.323002
567.82178	25.449467
568.31683	24.625254
